"eco_values","species","latitude","longitude","date_obs","source","coord_id","Temperatur","Moisture","Landcover","Landforms","Climate_Re","Red","Green","Blue","W_Ecosystm","color","elevation","occurrence_id.longitude.x","occurrence_id.latitude.x","tmax_mean_c","occurrence_id.longitude.y","occurrence_id.latitude.y","prec_mean_annual","occurrence_id.longitude.x.x","occurrence_id.latitude.x.x","tas_current_july_c","occurrence_id.longitude.y.y","occurrence_id.latitude.y.y","tas_future_july_2050_c","delta_tas_july_c","NDVI"
97,"Impatiens glandulifera",47.43942,9.15756,2025-04-23,"gbif","9.15756_47.43942","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",532,9.15756,47.43942,12.7333333333333,9.15756,47.43942,113.666666666667,9.15756,47.43942,19.45,9.15756,47.43942,19.95,0.5,0.2845
97,"Impatiens glandulifera",47.4031,8.18971,2025-01-08,"gbif","8.18971_47.4031","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",429,8.18971,47.4031,13.7833333333334,8.18971,47.4031,100.333333333333,8.18971,47.4031,18.95,8.18971,47.4031,20.7500000000001,1.80000000000001,0.1095
97,"Impatiens glandulifera",47.4031,8.18971,2025-01-08,"gbif","8.18971_47.4031","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",429,8.18971,47.4031,13.7833333333334,8.18971,47.4031,100.333333333333,8.18971,47.4031,19.2500000000001,8.18971,47.4031,20.7500000000001,1.5,0.1095
97,"Impatiens glandulifera",47.4031,8.18971,2025-01-08,"gbif","8.18971_47.4031","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",429,8.18971,47.4031,13.7833333333334,8.18971,47.4031,100.333333333333,8.18971,47.4031,18.95,8.18971,47.4031,20.7500000000001,1.80000000000001,0.1095
97,"Impatiens noli-tangere",46.16229,6.82371,2024-08-13,"gbif","6.82371_46.16229","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1467,6.82371,46.16229,7.92500000000001,6.82371,46.16229,174.25,6.82371,46.16229,16.2500000000001,6.82371,46.16229,14.55,-1.70000000000005,0.0341
97,"Impatiens noli-tangere",46.16229,6.82371,2024-08-13,"gbif","6.82371_46.16229","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1467,6.82371,46.16229,7.92500000000001,6.82371,46.16229,174.25,6.82371,46.16229,19.2500000000001,6.82371,46.16229,14.55,-4.70000000000005,0.0341
97,"Impatiens noli-tangere",46.16229,6.82371,2024-08-13,"gbif","6.82371_46.16229","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1467,6.82371,46.16229,7.92500000000001,6.82371,46.16229,174.25,6.82371,46.16229,18.95,6.82371,46.16229,14.55,-4.40000000000003,0.0341
97,"Impatiens glandulifera",47.43866,9.15528,2025-04-23,"gbif","9.15528_47.43866","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",534,9.15528,47.43866,12.7333333333333,9.15528,47.43866,113.666666666667,9.15528,47.43866,16.2500000000001,9.15528,47.43866,19.95,3.69999999999999,0.3725
97,"Impatiens glandulifera",47.43866,9.15528,2025-04-23,"gbif","9.15528_47.43866","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",534,9.15528,47.43866,12.7333333333333,9.15528,47.43866,113.666666666667,9.15528,47.43866,16.7500000000001,9.15528,47.43866,19.95,3.19999999999999,0.3725
97,"Impatiens glandulifera",47.43866,9.15528,2025-04-23,"gbif","9.15528_47.43866","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",534,9.15528,47.43866,12.7333333333333,9.15528,47.43866,113.666666666667,9.15528,47.43866,18.95,9.15528,47.43866,19.95,1,0.3725
97,"Impatiens noli-tangere",47.14213,9.05366,2025-07-19,"gbif","9.05366_47.14213","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",473,9.05366,47.14213,13.6166666666667,9.05366,47.14213,132,9.05366,47.14213,16.2500000000001,9.05366,47.14213,20.15,3.89999999999998,0.132
97,"Impatiens noli-tangere",47.14213,9.05366,2025-07-19,"gbif","9.05366_47.14213","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",473,9.05366,47.14213,13.6166666666667,9.05366,47.14213,132,9.05366,47.14213,16.7500000000001,9.05366,47.14213,20.15,3.39999999999998,0.132
97,"Impatiens noli-tangere",47.14213,9.05366,2025-07-19,"gbif","9.05366_47.14213","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",473,9.05366,47.14213,13.6166666666667,9.05366,47.14213,132,9.05366,47.14213,19.55,9.05366,47.14213,20.15,0.600000000000023,0.132
97,"Impatiens glandulifera",47.32227,8.09521,2025-02-17,"gbif","8.09521_47.32227","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",626,8.09521,47.32227,12.8,8.09521,47.32227,115.416666666667,8.09521,47.32227,18.95,8.09521,47.32227,19.45,0.5,0.338
97,"Impatiens glandulifera",47.32227,8.09521,2025-02-17,"gbif","8.09521_47.32227","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",626,8.09521,47.32227,12.8,8.09521,47.32227,115.416666666667,8.09521,47.32227,16.7500000000001,8.09521,47.32227,19.45,2.69999999999999,0.338
97,"Impatiens glandulifera",47.32227,8.09521,2025-02-17,"gbif","8.09521_47.32227","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",626,8.09521,47.32227,12.8,8.09521,47.32227,115.416666666667,8.09521,47.32227,19.55,8.09521,47.32227,19.45,-0.0999999999999659,0.338
97,"Impatiens glandulifera",47.45309,9.40217,2025-05-16,"gbif","9.40217_47.45309","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",620,9.40217,47.45309,12.2500000000001,9.40217,47.45309,123.583333333333,9.40217,47.45309,18.95,9.40217,47.45309,19.35,0.399999999999977,0.1994
97,"Impatiens glandulifera",47.45309,9.40217,2025-05-16,"gbif","9.40217_47.45309","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",620,9.40217,47.45309,12.2500000000001,9.40217,47.45309,123.583333333333,9.40217,47.45309,18.95,9.40217,47.45309,19.35,0.399999999999977,0.1994
97,"Impatiens glandulifera",47.45309,9.40217,2025-05-16,"gbif","9.40217_47.45309","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",620,9.40217,47.45309,12.2500000000001,9.40217,47.45309,123.583333333333,9.40217,47.45309,19.55,9.40217,47.45309,19.35,-0.199999999999989,0.1994
97,"Impatiens noli-tangere",46.74662,8.12567,2025-07-23,"gbif","8.12567_46.74662","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",715,8.12567,46.74662,12.9583333333334,8.12567,46.74662,125.916666666667,8.12567,46.74662,18.95,8.12567,46.74662,19.7500000000001,0.800000000000011,0.1463
97,"Impatiens noli-tangere",46.74662,8.12567,2025-07-23,"gbif","8.12567_46.74662","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",715,8.12567,46.74662,12.9583333333334,8.12567,46.74662,125.916666666667,8.12567,46.74662,18.95,8.12567,46.74662,19.7500000000001,0.800000000000011,0.1463
97,"Impatiens noli-tangere",46.74662,8.12567,2025-07-23,"gbif","8.12567_46.74662","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",715,8.12567,46.74662,12.9583333333334,8.12567,46.74662,125.916666666667,8.12567,46.74662,9.95000000000005,8.12567,46.74662,19.7500000000001,9.80000000000001,0.1463
97,"Impatiens glandulifera",47.26703,7.99676,2025-05-16,"gbif","7.99676_47.26703","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",616,7.99676,47.26703,12.825,7.99676,47.26703,118.666666666667,7.99676,47.26703,18.95,7.99676,47.26703,19.45,0.5,-0.0292
97,"Impatiens glandulifera",47.26703,7.99676,2025-05-16,"gbif","7.99676_47.26703","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",616,7.99676,47.26703,12.825,7.99676,47.26703,118.666666666667,7.99676,47.26703,18.95,7.99676,47.26703,19.45,0.5,-0.0292
97,"Impatiens glandulifera",47.26703,7.99676,2025-05-16,"gbif","7.99676_47.26703","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",616,7.99676,47.26703,12.825,7.99676,47.26703,118.666666666667,7.99676,47.26703,9.95000000000005,7.99676,47.26703,19.45,9.5,-0.0292
97,"Impatiens glandulifera",47.2724,7.97537,2025-04-28,"gbif","7.97537_47.2724","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",570,7.97537,47.2724,12.8916666666667,7.97537,47.2724,115.666666666667,7.97537,47.2724,18.95,7.97537,47.2724,19.55,0.599999999999966,0.1553
97,"Impatiens glandulifera",47.2724,7.97537,2025-04-28,"gbif","7.97537_47.2724","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",570,7.97537,47.2724,12.8916666666667,7.97537,47.2724,115.666666666667,7.97537,47.2724,18.35,7.97537,47.2724,19.55,1.19999999999999,0.1553
97,"Impatiens glandulifera",47.2724,7.97537,2025-04-28,"gbif","7.97537_47.2724","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",570,7.97537,47.2724,12.8916666666667,7.97537,47.2724,115.666666666667,7.97537,47.2724,9.95000000000005,7.97537,47.2724,19.55,9.59999999999997,0.1553
97,"Impatiens glandulifera",47.30386,9.2498,2025-01-31,"gbif","9.2498_47.30386","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1120,9.2498,47.30386,9.72500000000002,9.2498,47.30386,163.75,9.2498,47.30386,18.95,9.2498,47.30386,15.95,-3,-0.0442
97,"Impatiens glandulifera",47.30386,9.2498,2025-01-31,"gbif","9.2498_47.30386","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1120,9.2498,47.30386,9.72500000000002,9.2498,47.30386,163.75,9.2498,47.30386,18.35,9.2498,47.30386,15.95,-2.39999999999998,-0.0442
97,"Impatiens glandulifera",47.30386,9.2498,2025-01-31,"gbif","9.2498_47.30386","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1120,9.2498,47.30386,9.72500000000002,9.2498,47.30386,163.75,9.2498,47.30386,16.45,9.2498,47.30386,15.95,-0.5,-0.0442
97,"Impatiens glandulifera",47.48075,9.41564,2025-05-16,"gbif","9.41564_47.48075","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",510,9.41564,47.48075,12.7166666666667,9.41564,47.48075,111.25,9.41564,47.48075,18.35,9.41564,47.48075,20.05,1.69999999999999,0.0236
97,"Impatiens glandulifera",47.48075,9.41564,2025-05-16,"gbif","9.41564_47.48075","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",510,9.41564,47.48075,12.7166666666667,9.41564,47.48075,111.25,9.41564,47.48075,18.35,9.41564,47.48075,20.05,1.69999999999999,0.0236
97,"Impatiens glandulifera",47.48075,9.41564,2025-05-16,"gbif","9.41564_47.48075","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",510,9.41564,47.48075,12.7166666666667,9.41564,47.48075,111.25,9.41564,47.48075,16.45,9.41564,47.48075,20.05,3.59999999999997,0.0236
97,"Impatiens glandulifera",47.42947,9.17805,2025-04-23,"gbif","9.17805_47.42947","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",568,9.17805,47.42947,12.5166666666667,9.17805,47.42947,118.333333333333,9.17805,47.42947,18.35,9.17805,47.42947,19.65,1.30000000000001,0.469
97,"Impatiens glandulifera",47.42947,9.17805,2025-04-23,"gbif","9.17805_47.42947","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",568,9.17805,47.42947,12.5166666666667,9.17805,47.42947,118.333333333333,9.17805,47.42947,18.35,9.17805,47.42947,19.65,1.30000000000001,0.469
97,"Impatiens glandulifera",47.42947,9.17805,2025-04-23,"gbif","9.17805_47.42947","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",568,9.17805,47.42947,12.5166666666667,9.17805,47.42947,118.333333333333,9.17805,47.42947,16.45,9.17805,47.42947,19.65,3.19999999999999,0.469
97,"Impatiens glandulifera",47.29158,7.9837,2025-04-25,"gbif","7.9837_47.29158","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",641,7.9837,47.29158,12.725,7.9837,47.29158,119.25,7.9837,47.29158,18.35,7.9837,47.29158,19.35,1,0.3171
97,"Impatiens glandulifera",47.29158,7.9837,2025-04-25,"gbif","7.9837_47.29158","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",641,7.9837,47.29158,12.725,7.9837,47.29158,119.25,7.9837,47.29158,18.35,7.9837,47.29158,19.35,1,0.3171
97,"Impatiens glandulifera",47.29158,7.9837,2025-04-25,"gbif","7.9837_47.29158","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",641,7.9837,47.29158,12.725,7.9837,47.29158,119.25,7.9837,47.29158,17.55,7.9837,47.29158,19.35,1.80000000000001,0.3171
97,"Impatiens noli-tangere",47.364089,8.476688,2025-08-31,"gbif","8.476688_47.364089","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",666,8.476688,47.364089,12.6583333333334,8.476688,47.364089,114.5,8.476688,47.364089,18.95,8.476688,47.364089,19.05,0.0999999999999659,0.1473
97,"Impatiens noli-tangere",47.364089,8.476688,2025-08-31,"gbif","8.476688_47.364089","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",666,8.476688,47.364089,12.6583333333334,8.476688,47.364089,114.5,8.476688,47.364089,18.35,8.476688,47.364089,19.05,0.699999999999989,0.1473
97,"Impatiens noli-tangere",47.364089,8.476688,2025-08-31,"gbif","8.476688_47.364089","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",666,8.476688,47.364089,12.6583333333334,8.476688,47.364089,114.5,8.476688,47.364089,17.55,8.476688,47.364089,19.05,1.5,0.1473
97,"Impatiens glandulifera",47.43936,9.15644,2025-04-23,"gbif","9.15644_47.43936","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",532,9.15644,47.43936,12.7333333333333,9.15644,47.43936,113.666666666667,9.15644,47.43936,18.95,9.15644,47.43936,19.95,1,0.3725
97,"Impatiens glandulifera",47.43936,9.15644,2025-04-23,"gbif","9.15644_47.43936","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",532,9.15644,47.43936,12.7333333333333,9.15644,47.43936,113.666666666667,9.15644,47.43936,18.65,9.15644,47.43936,19.95,1.30000000000001,0.3725
97,"Impatiens glandulifera",47.43936,9.15644,2025-04-23,"gbif","9.15644_47.43936","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",532,9.15644,47.43936,12.7333333333333,9.15644,47.43936,113.666666666667,9.15644,47.43936,17.55,9.15644,47.43936,19.95,2.40000000000003,0.3725
97,"Impatiens glandulifera",47.40973,8.66942,2025-03-22,"gbif","8.66942_47.40973","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",520,8.66942,47.40973,13.3833333333334,8.66942,47.40973,102.916666666667,8.66942,47.40973,18.95,8.66942,47.40973,20.05,1.09999999999997,0.6246
97,"Impatiens glandulifera",47.40973,8.66942,2025-03-22,"gbif","8.66942_47.40973","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",520,8.66942,47.40973,13.3833333333334,8.66942,47.40973,102.916666666667,8.66942,47.40973,18.65,8.66942,47.40973,20.05,1.39999999999998,0.6246
97,"Impatiens glandulifera",47.40973,8.66942,2025-03-22,"gbif","8.66942_47.40973","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",520,8.66942,47.40973,13.3833333333334,8.66942,47.40973,102.916666666667,8.66942,47.40973,10.05,8.66942,47.40973,20.05,10,0.6246
97,"Impatiens glandulifera",47.42393,8.09706,2025-03-10,"gbif","8.09706_47.42393","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",628,8.09706,47.42393,12.9333333333334,8.09706,47.42393,105.333333333333,8.09706,47.42393,18.7500000000001,8.09706,47.42393,19.55,0.799999999999955,0.4354
97,"Impatiens glandulifera",47.42393,8.09706,2025-03-10,"gbif","8.09706_47.42393","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",628,8.09706,47.42393,12.9333333333334,8.09706,47.42393,105.333333333333,8.09706,47.42393,18.65,8.09706,47.42393,19.55,0.899999999999977,0.4354
97,"Impatiens glandulifera",47.42393,8.09706,2025-03-10,"gbif","8.09706_47.42393","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",628,8.09706,47.42393,12.9333333333334,8.09706,47.42393,105.333333333333,8.09706,47.42393,10.05,8.09706,47.42393,19.55,9.5,0.4354
97,"Impatiens glandulifera",46.92749,7.3171,2025-05-19,"gbif","7.3171_46.92749","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",639,7.3171,46.92749,13.0916666666667,7.3171,46.92749,96.9166666666667,7.3171,46.92749,18.7500000000001,7.3171,46.92749,19.7500000000001,1,0.1882
97,"Impatiens glandulifera",46.92749,7.3171,2025-05-19,"gbif","7.3171_46.92749","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",639,7.3171,46.92749,13.0916666666667,7.3171,46.92749,96.9166666666667,7.3171,46.92749,13.55,7.3171,46.92749,19.7500000000001,6.20000000000005,0.1882
97,"Impatiens glandulifera",46.92749,7.3171,2025-05-19,"gbif","7.3171_46.92749","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",639,7.3171,46.92749,13.0916666666667,7.3171,46.92749,96.9166666666667,7.3171,46.92749,10.05,7.3171,46.92749,19.7500000000001,9.70000000000005,0.1882
97,"Impatiens glandulifera",47.27526,7.97554,2025-04-25,"gbif","7.97554_47.27526","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",525,7.97554,47.27526,12.9166666666667,7.97554,47.27526,117.25,7.97554,47.27526,18.7500000000001,7.97554,47.27526,19.55,0.799999999999955,-0.0225
